"HOLDER","USER","NAME","TITLE","EXPNO","SOLVENT","EXPERIMENT","PARAMETERS","DISK"
401,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00030_R1C1\n","10","Plasma","PROF_PLASMA_NOESY","usera2,FIB00030,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
401,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00030_R1C1\n","11","Plasma","PROF_PLASMA_CPMG","usera2,FIB00030,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
401,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00030_R1C1\n","12","Plasma","PROF_PLASMA_JRES","usera2,FIB00030,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
401,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00030_R1C1\n","13","Plasma","PROF_PLASMA_PGPE","usera2,FIB00030,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
401,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00030_R1C1\n","14","Plasma","PROF_PLASMA_DAS","usera2,FIB00030,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
402,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00062_R1C2\n","20","Plasma","PROF_PLASMA_NOESY","usera2,FIB00062,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
402,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00062_R1C2\n","21","Plasma","PROF_PLASMA_CPMG","usera2,FIB00062,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
402,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00062_R1C2\n","22","Plasma","PROF_PLASMA_JRES","usera2,FIB00062,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
402,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00062_R1C2\n","23","Plasma","PROF_PLASMA_PGPE","usera2,FIB00062,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
402,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00062_R1C2\n","24","Plasma","PROF_PLASMA_DAS","usera2,FIB00062,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
403,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00122_R1C3\n","30","Plasma","PROF_PLASMA_NOESY","usera2,FIB00122,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
403,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00122_R1C3\n","31","Plasma","PROF_PLASMA_CPMG","usera2,FIB00122,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
403,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp006","fibers_NMR-PACS_PLA_FIB00122_R1C3\n","32","Plasma","PROF_PLASMA_JRES","usera2,FIB00122,usera3,FIBr01,usera4,fib202","D:\IVDrData\data"
