"HOLDER","USER","NAME","TITLE","EXPNO","SOLVENT","EXPERIMENT","PARAMETERS","DISK"
401,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00130_R1C1\n","10","Plasma","PROF_PLASMA_NOESY","usera2,FIB00130,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
401,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00130_R1C1\n","11","Plasma","PROF_PLASMA_CPMG","usera2,FIB00130,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
401,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00130_R1C1\n","12","Plasma","PROF_PLASMA_JRES","usera2,FIB00130,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
401,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00130_R1C1\n","13","Plasma","PROF_PLASMA_PGPE","usera2,FIB00130,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
401,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00130_R1C1\n","14","Plasma","PROF_PLASMA_DAS","usera2,FIB00130,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
402,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00170_R1C2\n","20","Plasma","PROF_PLASMA_NOESY","usera2,FIB00170,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
402,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00170_R1C2\n","21","Plasma","PROF_PLASMA_CPMG","usera2,FIB00170,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
402,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00170_R1C2\n","22","Plasma","PROF_PLASMA_JRES","usera2,FIB00170,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
402,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00170_R1C2\n","23","Plasma","PROF_PLASMA_PGPE","usera2,FIB00170,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
402,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00170_R1C2\n","24","Plasma","PROF_PLASMA_DAS","usera2,FIB00170,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
403,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00237_R1C3\n","30","Plasma","PROF_PLASMA_NOESY","usera2,FIB00237,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
403,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00237_R1C3\n","31","Plasma","PROF_PLASMA_CPMG","usera2,FIB00237,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
403,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00237_R1C3\n","32","Plasma","PROF_PLASMA_JRES","usera2,FIB00237,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
403,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00237_R1C3\n","33","Plasma","PROF_PLASMA_PGPE","usera2,FIB00237,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
403,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00237_R1C3\n","34","Plasma","PROF_PLASMA_DAS","usera2,FIB00237,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
404,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00374_R1C4\n","40","Plasma","PROF_PLASMA_NOESY","usera2,FIB00374,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
404,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00374_R1C4\n","41","Plasma","PROF_PLASMA_CPMG","usera2,FIB00374,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
404,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00374_R1C4\n","42","Plasma","PROF_PLASMA_JRES","usera2,FIB00374,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
404,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00374_R1C4\n","43","Plasma","PROF_PLASMA_PGPE","usera2,FIB00374,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
404,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00374_R1C4\n","44","Plasma","PROF_PLASMA_DAS","usera2,FIB00374,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
405,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00637_R1C5\n","50","Plasma","PROF_PLASMA_NOESY","usera2,FIB00637,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
405,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr03_FIBp034","fibers_NMR-PACS_PLA_FIB00637_R1C5\n","51","Plasma","PROF_PLASMA_CPMG","usera2,FIB00637,usera3,FIBr03,usera4,fib297","D:\IVDrData\data"
