"HOLDER","USER","NAME","TITLE","EXPNO","SOLVENT","EXPERIMENT","PARAMETERS","DISK"
301,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00764_R1C1\n","10","Urine","PROF_URINE_NOESY","usera2,FIB00764,usera3,FIBr02,usera4,fib207","D:\IVDrData\data"
301,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00764_R1C1\n","11","Urine","PROF_URINE_JRES","usera2,FIB00764,usera3,FIBr02,usera4,fib207","D:\IVDrData\data"
301,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00764_R1C1\n","12","Urine","PROF_URINE_DAS","usera2,FIB00764,usera3,FIBr02,usera4,fib207","D:\IVDrData\data"
302,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00814_R1C2\n","20","Urine","PROF_URINE_NOESY","usera2,FIB00814,usera3,FIBr02,usera4,fib207","D:\IVDrData\data"
302,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00814_R1C2\n","21","Urine","PROF_URINE_JRES","usera2,FIB00814,usera3,FIBr02,usera4,fib207","D:\IVDrData\data"
302,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00814_R1C2\n","22","Urine","PROF_URINE_DAS","usera2,FIB00814,usera3,FIBr02,usera4,fib207","D:\IVDrData\data"
303,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00978_R1C3\n","30","Urine","PROF_URINE_NOESY","usera2,FIB00978,usera3,FIBr02,usera4,fib207","D:\IVDrData\data"
303,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00978_R1C3\n","31","Urine","PROF_URINE_JRES","usera2,FIB00978,usera3,FIBr02,usera4,fib207","D:\IVDrData\data"
303,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00978_R1C3\n","32","Urine","PROF_URINE_DAS","usera2,FIB00978,usera3,FIBr02,usera4,fib207","D:\IVDrData\data"
304,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB01052_R1C4\n","40","Urine","PROF_URINE_NOESY","usera2,FIB01052,usera3,FIBr02,usera4,fib207","D:\IVDrData\data"
304,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB01052_R1C4\n","41","Urine","PROF_URINE_JRES","usera2,FIB01052,usera3,FIBr02,usera4,fib207","D:\IVDrData\data"
304,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB01052_R1C4\n","42","Urine","PROF_URINE_DAS","usera2,FIB01052,usera3,FIBr02,usera4,fib207","D:\IVDrData\data"
305,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00882_R1C5\n","50","Urine","PROF_URINE_NOESY","usera2,FIB00882,usera3,FIBr02,usera4,fib212","D:\IVDrData\data"
305,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00882_R1C5\n","51","Urine","PROF_URINE_JRES","usera2,FIB00882,usera3,FIBr02,usera4,fib212","D:\IVDrData\data"
305,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00882_R1C5\n","52","Urine","PROF_URINE_DAS","usera2,FIB00882,usera3,FIBr02,usera4,fib212","D:\IVDrData\data"
306,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00776_R1C6\n","60","Urine","PROF_URINE_NOESY","usera2,FIB00776,usera3,FIBr02,usera4,fib220","D:\IVDrData\data"
306,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00776_R1C6\n","61","Urine","PROF_URINE_JRES","usera2,FIB00776,usera3,FIBr02,usera4,fib220","D:\IVDrData\data"
306,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB00776_R1C6\n","62","Urine","PROF_URINE_DAS","usera2,FIB00776,usera3,FIBr02,usera4,fib220","D:\IVDrData\data"
307,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB01073_R1C7\n","70","Urine","PROF_URINE_NOESY","usera2,FIB01073,usera3,FIBr02,usera4,fib220","D:\IVDrData\data"
307,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB01073_R1C7\n","71","Urine","PROF_URINE_JRES","usera2,FIB01073,usera3,FIBr02,usera4,fib220","D:\IVDrData\data"
307,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB01073_R1C7\n","72","Urine","PROF_URINE_DAS","usera2,FIB01073,usera3,FIBr02,usera4,fib220","D:\IVDrData\data"
308,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB01160_R1C8\n","80","Urine","PROF_URINE_NOESY","usera2,FIB01160,usera3,FIBr02,usera4,fib220","D:\IVDrData\data"
308,"nmrsu","fibers_C1_URI_NMR-URINE@fEPP_FIBr02_FIBp020","fibers_NMR-URINE_URI_FIB01160_R1C8\n","81","Urine","PROF_URINE_JRES","usera2,FIB01160,usera3,FIBr02,usera4,fib220","D:\IVDrData\data"
