"HOLDER","USER","NAME","TITLE","EXPNO","SOLVENT","EXPERIMENT","PARAMETERS","DISK"
301,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00437_R1C1\n","10","Plasma","PROF_PLASMA_NOESY","usera2,FIB00437,usera3,FIBr01,usera4,fib624","D:\IVDrData\data"
301,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00437_R1C1\n","11","Plasma","PROF_PLASMA_CPMG","usera2,FIB00437,usera3,FIBr01,usera4,fib624","D:\IVDrData\data"
301,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00437_R1C1\n","12","Plasma","PROF_PLASMA_JRES","usera2,FIB00437,usera3,FIBr01,usera4,fib624","D:\IVDrData\data"
301,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00437_R1C1\n","13","Plasma","PROF_PLASMA_PGPE","usera2,FIB00437,usera3,FIBr01,usera4,fib624","D:\IVDrData\data"
301,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00437_R1C1\n","14","Plasma","PROF_PLASMA_DAS","usera2,FIB00437,usera3,FIBr01,usera4,fib624","D:\IVDrData\data"
302,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00487_R1C2\n","20","Plasma","PROF_PLASMA_NOESY","usera2,FIB00487,usera3,FIBr01,usera4,fib624","D:\IVDrData\data"
302,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00487_R1C2\n","21","Plasma","PROF_PLASMA_CPMG","usera2,FIB00487,usera3,FIBr01,usera4,fib624","D:\IVDrData\data"
302,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00487_R1C2\n","22","Plasma","PROF_PLASMA_JRES","usera2,FIB00487,usera3,FIBr01,usera4,fib624","D:\IVDrData\data"
302,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00487_R1C2\n","23","Plasma","PROF_PLASMA_PGPE","usera2,FIB00487,usera3,FIBr01,usera4,fib624","D:\IVDrData\data"
302,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00487_R1C2\n","24","Plasma","PROF_PLASMA_DAS","usera2,FIB00487,usera3,FIBr01,usera4,fib624","D:\IVDrData\data"
303,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00520_R1C3\n","30","Plasma","PROF_PLASMA_NOESY","usera2,FIB00520,usera3,FIBr01,usera4,fib632","D:\IVDrData\data"
303,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00520_R1C3\n","31","Plasma","PROF_PLASMA_CPMG","usera2,FIB00520,usera3,FIBr01,usera4,fib632","D:\IVDrData\data"
303,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00520_R1C3\n","32","Plasma","PROF_PLASMA_JRES","usera2,FIB00520,usera3,FIBr01,usera4,fib632","D:\IVDrData\data"
303,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00520_R1C3\n","33","Plasma","PROF_PLASMA_PGPE","usera2,FIB00520,usera3,FIBr01,usera4,fib632","D:\IVDrData\data"
303,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00520_R1C3\n","34","Plasma","PROF_PLASMA_DAS","usera2,FIB00520,usera3,FIBr01,usera4,fib632","D:\IVDrData\data"
304,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00506_R1C4\n","40","Plasma","PROF_PLASMA_NOESY","usera2,FIB00506,usera3,FIBr01,usera4,fib634","D:\IVDrData\data"
304,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00506_R1C4\n","41","Plasma","PROF_PLASMA_CPMG","usera2,FIB00506,usera3,FIBr01,usera4,fib634","D:\IVDrData\data"
304,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00506_R1C4\n","42","Plasma","PROF_PLASMA_JRES","usera2,FIB00506,usera3,FIBr01,usera4,fib634","D:\IVDrData\data"
304,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00506_R1C4\n","43","Plasma","PROF_PLASMA_PGPE","usera2,FIB00506,usera3,FIBr01,usera4,fib634","D:\IVDrData\data"
304,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00506_R1C4\n","44","Plasma","PROF_PLASMA_DAS","usera2,FIB00506,usera3,FIBr01,usera4,fib634","D:\IVDrData\data"
305,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00640_R1C5\n","50","Plasma","PROF_PLASMA_NOESY","usera2,FIB00640,usera3,FIBr01,usera4,fib634","D:\IVDrData\data"
305,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00640_R1C5\n","51","Plasma","PROF_PLASMA_CPMG","usera2,FIB00640,usera3,FIBr01,usera4,fib634","D:\IVDrData\data"
305,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00640_R1C5\n","52","Plasma","PROF_PLASMA_JRES","usera2,FIB00640,usera3,FIBr01,usera4,fib634","D:\IVDrData\data"
305,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00640_R1C5\n","53","Plasma","PROF_PLASMA_PGPE","usera2,FIB00640,usera3,FIBr01,usera4,fib634","D:\IVDrData\data"
305,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00640_R1C5\n","54","Plasma","PROF_PLASMA_DAS","usera2,FIB00640,usera3,FIBr01,usera4,fib634","D:\IVDrData\data"
306,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00686_R1C6\n","60","Plasma","PROF_PLASMA_NOESY","usera2,FIB00686,usera3,FIBr01,usera4,fib646","D:\IVDrData\data"
306,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00686_R1C6\n","61","Plasma","PROF_PLASMA_CPMG","usera2,FIB00686,usera3,FIBr01,usera4,fib646","D:\IVDrData\data"
306,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00686_R1C6\n","62","Plasma","PROF_PLASMA_JRES","usera2,FIB00686,usera3,FIBr01,usera4,fib646","D:\IVDrData\data"
306,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00686_R1C6\n","63","Plasma","PROF_PLASMA_PGPE","usera2,FIB00686,usera3,FIBr01,usera4,fib646","D:\IVDrData\data"
306,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00686_R1C6\n","64","Plasma","PROF_PLASMA_DAS","usera2,FIB00686,usera3,FIBr01,usera4,fib646","D:\IVDrData\data"
307,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00682_R1C7\n","70","Plasma","PROF_PLASMA_NOESY","usera2,FIB00682,usera3,FIBr01,usera4,fib659","D:\IVDrData\data"
307,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp015","fibers_NMR-PACS_PLA_FIB00682_R1C7\n","71","Plasma","PROF_PLASMA_CPMG","usera2,FIB00682,usera3,FIBr01,usera4,fib659","D:\IVDrData\data"
