"HOLDER","USER","NAME","TITLE","EXPNO","SOLVENT","EXPERIMENT","PARAMETERS","DISK"
301,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00129_R1C1\n","10","Plasma","PROF_PLASMA_NOESY","usera2,FIB00129,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
301,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00129_R1C1\n","11","Plasma","PROF_PLASMA_CPMG","usera2,FIB00129,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
301,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00129_R1C1\n","12","Plasma","PROF_PLASMA_JRES","usera2,FIB00129,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
301,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00129_R1C1\n","13","Plasma","PROF_PLASMA_PGPE","usera2,FIB00129,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
301,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00129_R1C1\n","14","Plasma","PROF_PLASMA_DAS","usera2,FIB00129,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
302,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00169_R1C2\n","20","Plasma","PROF_PLASMA_NOESY","usera2,FIB00169,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
302,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00169_R1C2\n","21","Plasma","PROF_PLASMA_CPMG","usera2,FIB00169,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
302,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00169_R1C2\n","22","Plasma","PROF_PLASMA_JRES","usera2,FIB00169,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
302,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00169_R1C2\n","23","Plasma","PROF_PLASMA_PGPE","usera2,FIB00169,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
302,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00169_R1C2\n","24","Plasma","PROF_PLASMA_DAS","usera2,FIB00169,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
303,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00428_R1C3\n","30","Plasma","PROF_PLASMA_NOESY","usera2,FIB00428,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
303,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00428_R1C3\n","31","Plasma","PROF_PLASMA_CPMG","usera2,FIB00428,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
303,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00428_R1C3\n","32","Plasma","PROF_PLASMA_JRES","usera2,FIB00428,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
303,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00428_R1C3\n","33","Plasma","PROF_PLASMA_PGPE","usera2,FIB00428,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
303,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00428_R1C3\n","34","Plasma","PROF_PLASMA_DAS","usera2,FIB00428,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
304,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00694_R1C4\n","40","Plasma","PROF_PLASMA_NOESY","usera2,FIB00694,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
304,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00694_R1C4\n","41","Plasma","PROF_PLASMA_CPMG","usera2,FIB00694,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
304,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00694_R1C4\n","42","Plasma","PROF_PLASMA_JRES","usera2,FIB00694,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
304,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00694_R1C4\n","43","Plasma","PROF_PLASMA_PGPE","usera2,FIB00694,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
304,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00694_R1C4\n","44","Plasma","PROF_PLASMA_DAS","usera2,FIB00694,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
305,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00731_R1C5\n","50","Plasma","PROF_PLASMA_NOESY","usera2,FIB00731,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
305,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00731_R1C5\n","51","Plasma","PROF_PLASMA_CPMG","usera2,FIB00731,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
305,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00731_R1C5\n","52","Plasma","PROF_PLASMA_JRES","usera2,FIB00731,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
305,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00731_R1C5\n","53","Plasma","PROF_PLASMA_PGPE","usera2,FIB00731,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
305,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00731_R1C5\n","54","Plasma","PROF_PLASMA_DAS","usera2,FIB00731,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
306,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00075_R1C6\n","60","Plasma","PROF_PLASMA_NOESY","usera2,FIB00075,usera3,FIBr01,usera4,fib293","D:\IVDrData\data"
306,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00075_R1C6\n","61","Plasma","PROF_PLASMA_CPMG","usera2,FIB00075,usera3,FIBr01,usera4,fib293","D:\IVDrData\data"
306,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00075_R1C6\n","62","Plasma","PROF_PLASMA_JRES","usera2,FIB00075,usera3,FIBr01,usera4,fib293","D:\IVDrData\data"
306,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00075_R1C6\n","63","Plasma","PROF_PLASMA_PGPE","usera2,FIB00075,usera3,FIBr01,usera4,fib293","D:\IVDrData\data"
306,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00075_R1C6\n","64","Plasma","PROF_PLASMA_DAS","usera2,FIB00075,usera3,FIBr01,usera4,fib293","D:\IVDrData\data"
313,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00134_R2C1\n","70","Plasma","PROF_PLASMA_NOESY","usera2,FIB00134,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
313,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00134_R2C1\n","71","Plasma","PROF_PLASMA_CPMG","usera2,FIB00134,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
313,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00134_R2C1\n","72","Plasma","PROF_PLASMA_JRES","usera2,FIB00134,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
313,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00134_R2C1\n","73","Plasma","PROF_PLASMA_PGPE","usera2,FIB00134,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
313,"nmrsu","fibers_C1_PLA_NMR-PACS@fEPP_FIBr01_FIBp010","fibers_NMR-PACS_PLA_FIB00134_R2C1\n","74","Plasma","PROF_PLASMA_DAS","usera2,FIB00134,usera3,FIBr01,usera4,fib284","D:\IVDrData\data"
