"HOLDER","USER","NAME","TITLE","EXPNO","SOLVENT","EXPERIMENT","PARAMETERS","DISK"
101,"nmrsu","fibers_C2_PLA_NMR-PACS@fEPP_FIBr06_FIBp048","fibers_NMR-PACS_PLA_FIB01207_R1C1\n","10","Plasma","PROF_PLASMA_NOESY","usera2,FIB01207,usera3,FIBr06,usera4,fib284","D:\IVDrData\data"
101,"nmrsu","fibers_C2_PLA_NMR-PACS@fEPP_FIBr06_FIBp048","fibers_NMR-PACS_PLA_FIB01207_R1C1\n","11","Plasma","PROF_PLASMA_CPMG","usera2,FIB01207,usera3,FIBr06,usera4,fib284","D:\IVDrData\data"
101,"nmrsu","fibers_C2_PLA_NMR-PACS@fEPP_FIBr06_FIBp048","fibers_NMR-PACS_PLA_FIB01207_R1C1\n","12","Plasma","PROF_PLASMA_JRES","usera2,FIB01207,usera3,FIBr06,usera4,fib284","D:\IVDrData\data"
101,"nmrsu","fibers_C2_PLA_NMR-PACS@fEPP_FIBr06_FIBp048","fibers_NMR-PACS_PLA_FIB01207_R1C1\n","13","Plasma","PROF_PLASMA_PGPE","usera2,FIB01207,usera3,FIBr06,usera4,fib284","D:\IVDrData\data"
101,"nmrsu","fibers_C2_PLA_NMR-PACS@fEPP_FIBr06_FIBp048","fibers_NMR-PACS_PLA_FIB01207_R1C1\n","14","Plasma","PROF_PLASMA_DAS","usera2,FIB01207,usera3,FIBr06,usera4,fib284","D:\IVDrData\data"
102,"nmrsu","fibers_C2_PLA_NMR-PACS@fEPP_FIBr06_FIBp048","fibers_NMR-PACS_PLA_FIB01231_R1C2\n","20","Plasma","PROF_PLASMA_NOESY","usera2,FIB01231,usera3,FIBr06,usera4,fib284","D:\IVDrData\data"
102,"nmrsu","fibers_C2_PLA_NMR-PACS@fEPP_FIBr06_FIBp048","fibers_NMR-PACS_PLA_FIB01231_R1C2\n","21","Plasma","PROF_PLASMA_CPMG","usera2,FIB01231,usera3,FIBr06,usera4,fib284","D:\IVDrData\data"
102,"nmrsu","fibers_C2_PLA_NMR-PACS@fEPP_FIBr06_FIBp048","fibers_NMR-PACS_PLA_FIB01231_R1C2\n","22","Plasma","PROF_PLASMA_JRES","usera2,FIB01231,usera3,FIBr06,usera4,fib284","D:\IVDrData\data"
102,"nmrsu","fibers_C2_PLA_NMR-PACS@fEPP_FIBr06_FIBp048","fibers_NMR-PACS_PLA_FIB01231_R1C2\n","23","Plasma","PROF_PLASMA_PGPE","usera2,FIB01231,usera3,FIBr06,usera4,fib284","D:\IVDrData\data"
102,"nmrsu","fibers_C2_PLA_NMR-PACS@fEPP_FIBr06_FIBp048","fibers_NMR-PACS_PLA_FIB01231_R1C2\n","24","Plasma","PROF_PLASMA_DAS","usera2,FIB01231,usera3,FIBr06,usera4,fib284","D:\IVDrData\data"
